Country,Year,Renewable_Per_Capita,Unit,Source
New Caledonia,2016,444.704,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2016,275.368,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2016,62.079,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2016,62.079,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2016,183.235,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2016,183.235,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2016,107.651,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2016,0.845,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2016,270.007,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2016,161.511,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2016,36.811,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2016,0.138,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2016,28.997,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2016,2.058,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2016,5.619,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2016,117.872,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2016,117.872,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2016,3.434,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2016,0.54,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2016,5.178,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2016,1.204,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2016,42.287,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2016,42.079,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2016,0.208,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2016,204.755,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2016,204.755,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2016,32.851,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2016,9.533,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2016,12.623,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2016,4.512,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2016,6.183,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2016,35.194,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2016,2.676,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2016,81.024,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2016,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2016,43.154,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2017,173.096,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2017,173.096,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2017,228.457,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2017,150.628,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2017,11.072,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2017,8.408,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2017,58.349,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2017,15.693,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2017,22.258,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2017,6.565,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2017,23.953,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2017,23.953,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2017,35.921,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2017,0.212,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2017,35.709,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2017,132.179,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2017,1.319,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2017,96.04,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2017,504.324,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2017,274.786,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2017,60.863,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2017,60.863,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2017,182.451,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2017,182.451,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2017,119.14,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2017,0.839,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2017,281.191,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2017,161.212,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2017,35.936,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2017,0.131,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2017,28.311,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2017,2.009,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2017,5.486,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2017,117.733,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2017,117.733,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2017,3.934,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2017,0.527,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2017,5.635,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2017,1.175,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2017,62.961,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2017,62.752,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2017,0.209,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tonga,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2017,205.67,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Tuvalu,2017,205.67,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2017,34.213,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2017,9.303,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2017,11.37,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2017,4.403,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Vanuatu,2017,9.137,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2017,65.256,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2017,2.649,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2017,127.867,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2017,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Samoa,2017,59.962,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2018,280.125,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2018,280.125,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Cook Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2018,229.085,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2018,150.632,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2018,11.072,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2018,9.031,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2018,58.351,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Fiji,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2018,22.528,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2018,36.501,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2018,6.536,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2018,7.437,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Micronesia,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2018,26.28,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Kiribati,2018,26.28,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2018,37.226,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2018,0.239,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Marshall Islands,2018,36.987,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2018,131.933,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2018,1.316,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2018,138.448,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2018,545.97,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
New Caledonia,2018,274.273,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2018,69.02,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2018,69.02,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Nauru,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2018,180.71,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2018,180.71,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Niue,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2018,125.67,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2018,0.833,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2018,286.547,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2018,160.044,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
French Polynesia,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2018,35.117,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2018,0.135,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2018,27.66,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2018,1.963,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Papua New Guinea,2018,5.36,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2018,139.946,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2018,139.946,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Palau,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2018,3.841,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2018,0.514,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2018,0.0,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
Solomon Islands,2018,5.502,WPC,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.
