DATAFLOW,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,REPORTING_TYPE,NATURE,DATA_SOURCE,OBS_STATUS,OBS_COMMENT
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2009,452.867,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2010,453.191,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2011,447.922,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2012,439.667,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2013,431.569,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2014,425.683,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2015,434.184,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2016,444.704,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2017,504.324,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2018,545.97,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2019,669.245,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2020,749.657,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2021,851.664,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NC,_T,_T,_T,_T,_T,_T,TRE_ALL,_T,2022,878.986,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2000,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2001,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2002,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2003,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2004,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2005,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2006,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2007,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2008,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2009,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2010,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2011,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2012,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2013,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2014,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2015,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2016,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2017,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2018,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2019,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2020,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2021,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,PW,_T,_T,_T,_T,_T,_T,TRE_GEO,_T,2022,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2005,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2006,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2007,0.01,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2008,0.01,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2009,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2010,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2011,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2012,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2013,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2014,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2015,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2019,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_LSGP,PG,_T,_T,_T,_T,_T,_T,_Z,_T,2020,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2000,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2001,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2002,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2003,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2004,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2005,0,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2006,3.886,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2007,3.896,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2008,3.905,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2009,3.909,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2010,3.906,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2011,3.89,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2012,6.702,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2013,19.637,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2014,19.196,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2015,18.775,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2016,62.079,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2017,60.863,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2018,69.02,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2019,204.088,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2020,201.462,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2021,232.036,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_7_b_1,NR,_T,_T,_T,_T,_T,_T,TRE_SOLAR,_T,2022,249.684,WPC,G,E,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,,Year-end value for installed capacity (watts) and mid-year for population
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2014,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2015,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2016,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2017,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2018,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2022),,
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2019,0,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2022),,
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2020,12.5,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2022),,
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2021,54.2,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2022,75,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2019,66.7,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2022),,
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2020,66.7,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2022),,
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2021,29.8,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,SPC_11_b_2,TO,_T,_T,_T,_T,_T,_T,_Z,_T,2022,33.5,PERCENT,G,C,United Nations Office for Disaster Risk Reduction (2024),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2006,0,N,G,C,United Nations Office for Disaster Risk Reduction (2022),,Obs_Value = 0;  Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2008,96,N,G,C,United Nations Office for Disaster Risk Reduction (2025),,Disclaimer: The data being submitted by UNDRR has been extracted from the Sendai Framework Monitoring System as provided by designated national focal points. Some of the data has not followed an official validation process and may be subject to revision at a later date.
SPC:DF_BP50_5(1.0),A,VC_DSR_AFFCT,MH,_T,_T,_T,_T,_T,_T,_Z,_T,2011,0,N,G,C,United Nations Office for Disaster Risk Reduction (2022),,Obs_Value = 0;  Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.
